RENEWAL_WEEK,STAGE_NAME,ACCOUNT_ID,ACCOUNT_NAME,OPPORTUNITY_ID,CUSTOMER_SINCE_DATE,PRED_POINT,WEEKS_TO_RENEWAL,PARENT_MULTIYEAR,INDUSTRY,GEO,WEEKS_AS_CUSTOMER,PROJECTS_CREATED_LAST_12_WEEKS,AVG_WAU_LAST_12_WEEKS,WEEKS_WITH_PREDS_LAST_12_WEEKS,DEPLOYMENTS_CREATED_LAST_12_WEEKS,HEALTH_SUMMARY_FLAG,TOTAL_ACTIVE_ARR,TS_PROJECTS_CREATED_LAST_12_WEEKS
2021-07-26,8-Closed Lost,0012A000022AT8tQAG,University of Texas - Austin,0063q00000yue30AAA,2020-07-30,2021-05-03,12,False,Education,AMER,40,11,0.416,1,0,,,0
2019-09-02,7-Closed Won,0010Z00001wq6UCQAY,"SENSHUKAI CO., LTD.",0060Z00000nLY0eQAG,2018-09-07,2019-06-10,12,False,Retail,JAPAN,40,142,3.333,12,27,Green,,0
2019-12-30,8-Closed Lost,001F000001snXN4IAM,"Padres, L.P.",0062A00000qjfxYQAQ,2017-01-01,2019-10-07,12,True,Entertainment,AMER,145,35,3.416,12,18,Grey,54000.0,0
2019-09-23,8-Closed Lost,001F000001lY60nIAC,PUX CORPORATION,0060Z00000nLYfWQAW,2017-09-27,2019-07-01,12,False,Other,JAPAN,92,56,0.916,1,1,Red,30000.0,30
2019-12-30,7-Closed Won,0010Z000023JTT1QAO,Transports Publics de la Région Lausannoise SA,0060Z00000ojh2GQAQ,2018-10-01,2019-10-07,12,True,Manufacturing,EMEA,53,0,0.166,0,0,Green,28800.0,0
2019-04-08,8-Closed Lost,001F000001rxox8IAA,"Commonwealth Care Alliance, Inc.",0062A00000rVCXnQAO,2017-04-10,2019-01-14,12,False,Healthcare,AMER,92,5,0.25,1,0,Not Flagged this week,,0
2020-06-08,7-Closed Won,0012A00002DHG1kQAH,"TOKYO GAS CO., LTD.",0063q00000wvG6WAAU,2018-03-23,2020-03-16,12,False,Utilities,JAPAN,104,441,2.666,11,0,Green,227400.0,52
2019-07-01,7-Closed Won,0012A000029yHjpQAE,Toppan Inc.,0060Z00000lOVDEQA4,2017-07-01,2019-04-08,12,False,Manufacturing,JAPAN,93,81,1.583,7,6,Green,,13
2020-05-04,7-Closed Won,0010Z000023k9rxQAA,"ONISI, LTD.",0060Z00000tD7ftQAC,2019-05-07,2020-02-10,12,False,Retail,JAPAN,40,131,1.916,10,4,Green,48000.0,5
2020-06-22,8-Closed Lost,001F000001lY8KrIAK,Elevate Credit International Limited,0063q00000xrCqjAAE,2018-05-25,2020-03-30,12,False,Financial Services,EMEA,97,2,0.083,0,0,Grey,50000.0,0
2020-11-16,7-Closed Won,0010Z000028mNOsQAM,RAKSUL INC.,0060Z00000saI9fQAE,2019-08-21,2020-08-24,12,False,Other,JAPAN,53,49,1.25,12,9,,,0
2021-09-13,7-Closed Won,001F000001rQGhXIAW,"Net Pay Advance, Inc.",0063q00000zIVxWAAW,2016-09-15,2021-06-21,12,False,Financial Services,AMER,249,136,3.0,12,34,Yellow,50220.0,0
2021-09-13,7-Closed Won,001F000001j05iOIAQ,The Boston Red Sox,0063q00000xrCqzAAE,2019-09-13,2021-06-21,12,True,Entertainment,AMER,93,0,0.083,0,0,Green,7500.0,0
2021-09-13,8-Closed Lost,001F000001ixKcZIAU,"GNC Holdings, Inc.",0063q00000zIOcnAAG,2020-09-16,2021-06-21,12,False,Retail,AMER,40,0,0.083,0,0,Green,33000.0,0
2021-09-20,7-Closed Won,0010Z000026ljgCQAQ,SEGA SAMMY HOLDINGS INC.,0063q00000wJS4GAAW,2019-09-24,2021-06-28,12,False,Other,JAPAN,92,207,6.083,12,4,Green,97152.0,0
2021-09-20,8-Closed Lost,0010Z000022ycI9QAI,YKK CORPORATION,0063q00000wJacPAAS,2020-09-23,2021-06-28,12,False,Manufacturing,JAPAN,40,0,0.666,1,0,Red,33000.0,0
2021-09-20,7-Closed Won,0010Z000028l7qLQAQ,"Aaron's, LLC",0063q00000zIJ7GAAW,2020-09-21,2021-06-28,12,False,Retail,AMER,40,11,1.333,12,0,Green,177560.0,0
2021-09-20,8-Closed Lost,0012A00002FdfaIQAR,Siemens AG,0063q00000zIPkfAAG,2020-09-24,2021-06-28,12,False,Manufacturing,EMEA,40,0,0.0,0,0,Grey,35000.0,0
2022-01-31,7-Closed Won,0010Z00001wsGGvQAM,Mitsubishi UFJ Trust and Banking Corporation,0063q00000zKb5nAAC,2019-02-01,2021-11-08,12,False,Financial Services,JAPAN,145,0,0.0,0,0,Green,133740.0,0
2022-01-31,8-Closed Lost,0010Z000023rm80QAA,MYNAVI CORPORATION,0063q00000zKdzdAAC,2019-02-01,2021-11-08,12,False,Other,JAPAN,145,266,5.416,12,6,Green,111284.53,0
2022-01-31,8-Closed Lost,0010Z000025nZlgQAE,JR EAST INFORMATION SYSTEMS COMPANY,0063q00000zKgMnAAK,2019-04-01,2021-11-08,12,False,Retail,JAPAN,136,46,0.666,0,0,Yellow,25500.0,38
2022-01-31,8-Closed Lost,0012A0000204TxBQAU,Target Corporation,0063q00000zKhsLAAS,2017-01-20,2021-11-08,12,False,Technology,AMER,251,3,1.916,12,0,Green,82800.0,0
2019-01-21,7-Closed Won,0012A000029xdHwQAI,Encova Insurance Group,0062A00000qkH8iQAE,2017-01-27,2018-10-29,12,False,Insurance,AMER,92,8,0.416,1,0,,,0
2022-01-31,8-Closed Lost,0010Z000025yEVUQA2,Amplus,0060Z00000oukH0QAI,2019-01-31,2021-11-08,12,True,Entertainment,JAPAN,145,62,0.75,7,4,Yellow,32400.0,0
2022-01-31,7-Closed Won,0013q00002GZalwAAD,Nierstichting,0063q00000zKgOsAAK,2021-01-31,2021-11-08,12,False,Healthcare,EMEA,41,28,0.833,2,0,Green,39750.0,0
2022-01-31,7-Closed Won,0013q00002H8Kg4AAF,Content Data Marketing Inc.,0063q00000zKiKbAAK,2021-01-31,2021-11-08,12,False,Consulting,JAPAN,41,24,0.916,6,0,Yellow,30095.63,0
2022-01-31,7-Closed Won,001F000001nwBWtIAM,transcosmos inc.,0063q00000zKfDAAA0,2017-02-01,2021-11-08,12,False,Technology,JAPAN,249,757,19.5,12,291,Green,350000.0,0
2022-01-31,7-Closed Won,0010Z000024seCvQAI,Pie Insurance,0063q00000xqkxAAAQ,2020-01-31,2021-11-08,12,True,Insurance,AMER,93,16,3.583,12,0,Green,82800.0,0
2022-01-31,7-Closed Won,0013q00002EapqZAAR,Tiendas Neto,0063q00000zKTV2AAO,2021-01-31,2021-11-08,12,False,Government,AMER,41,56,1.5,9,0,Green,63900.0,39
2022-01-31,7-Closed Won,0013q00002GcZL0AAN,"NIHON SUIKO SEKKEI Co., Ltd.",0063q00000zKaxPAAS,2021-01-31,2021-11-08,12,False,Other,JAPAN,41,39,3.083,3,1,Green,41202.0,0
2022-01-31,8-Closed Lost,0013q00002H8n28AAB,British American Tobacco Australia Ltd,0063q00000zKhvXAAS,2021-01-31,2021-11-08,12,False,Manufacturing,APAC,41,8,0.25,2,0,Yellow,38250.0,0
2022-01-31,7-Closed Won,0012A00002IKZn2QAH,Altria Client Services LLC,0063q00000zKiqvAAC,2021-01-31,2021-11-08,12,False,Manufacturing,AMER,41,13,1.166,1,0,Green,36880.0,0
2022-01-31,7-Closed Won,0012A00002GR5dmQAD,HITACHI ZOSEN CORPORATION,0063q00000zKba0AAC,2021-01-31,2021-11-08,12,False,Other,JAPAN,41,138,1.833,8,1,Green,36000.0,3
2022-01-31,7-Closed Won,0012A00002GmcrJQAR,TAIYO NIPPON SANSO CORPORATION,0063q00000zKfCRAA0,2019-02-01,2021-11-08,12,False,Utilities,JAPAN,145,208,3.666,8,13,Green,78000.0,72
2022-01-31,7-Closed Won,0012A00002FdRLAQA3,"Chime Financial, Inc.",0063q00000zqT55AAE,2020-01-31,2021-11-08,12,False,Financial Services,AMER,93,10,9.0,12,4,Green,141410.0,0
2022-01-31,7-Closed Won,0010Z000023k4sKQAQ,TBWA\Chiat\Day Los Angeles,0063q00000zKq8oAAC,2021-02-05,2021-11-08,12,False,Media and Communications,AMER,40,0,0.083,0,0,Green,10000.0,0
2022-01-31,7-Closed Won,0012A00002DjUm5QAF,"IIDA GROUP HOLDINGS CO., LTD.",0063q00000zKfsvAAC,2019-02-01,2021-11-08,12,False,Other,JAPAN,145,76,1.083,11,3,Yellow,53250.0,0
2022-01-31,8-Closed Lost,0012A00002GmcrJQAR,TAIYO NIPPON SANSO CORPORATION,0063q00000zKfC8AAK,2019-02-01,2021-11-08,12,False,Utilities,JAPAN,145,208,3.666,8,13,Green,78000.0,72
2022-01-31,7-Closed Won,0010Z000023jncQQAQ,The Airport Authority Hong Kong,0063q00000zKiQOAA0,2021-02-01,2021-11-08,12,False,Transportation,APAC,40,20,1.5,2,0,Yellow,48680.0,0
2022-01-31,8-Closed Lost,0013q00002Fy8HZAAZ,UNISTAR CREDIT AND FINANCE CORPORATION,0063q00000zKgOdAAK,2021-02-01,2021-11-08,12,False,Financial Services,APAC,40,32,1.666,3,0,Green,15300.0,0
2022-01-31,7-Closed Won,0012A00002GQuuvQAD,"HITACHI SYSTEMS, LTD.",0063q000010uu3DAAQ,2018-11-22,2021-11-08,12,False,Technology,JAPAN,155,1103,9.333,11,51,Green,159676.25,38
2022-01-31,7-Closed Won,0010Z000023tQoqQAE,Mitsubishi Tanabe Pharma Corporation,0063q00000zKYDrAAO,2020-01-31,2021-11-08,12,False,Manufacturing,JAPAN,93,81,3.0,11,1,Red,68250.0,0
2022-01-31,7-Closed Won,0012A00002Ctw33QAB,Barton Malow Holdings LLC,0063q00000zKgRmAAK,2021-01-31,2021-11-08,12,False,Manufacturing,AMER,41,2,1.833,2,0,Green,15000.0,0
2022-01-31,7-Closed Won,0012A00002IowTqQAJ,"New Imagitas, Inc. (d.b.a. Red Ventures)",0063q00000xpMGyAAM,2019-02-01,2021-11-08,12,True,Media and Communications,AMER,145,362,7.25,12,4,Green,245040.0,2
2022-01-31,7-Closed Won,0012A00002IaBTfQAN,Liberty Seguros Brazil,0063q00000zKfOQAA0,2021-01-31,2021-11-08,12,False,Insurance,AMER,41,53,1.833,4,0,Green,13500.0,0
2022-01-31,7-Closed Won,0013q00002H81E7AAJ,Nagoya Institute of Technology,0063q00000zKhOAAA0,2021-01-31,2021-11-08,12,False,Education,JAPAN,41,0,0.5,0,0,Red,18750.0,0
2022-01-31,7-Closed Won,0012A00002Jdk5xQAB,PT Julo Teknologi Finansial (JULO),0063q00000zKDVcAAO,2019-02-01,2021-11-08,12,False,Technology,APAC,145,272,2.416,12,20,Grey,54000.0,0
2022-10-17,7-Closed Won,0013q00002GgqWIAAZ,Doosan Infracore,0063q000010u0Q1AAI,2021-10-18,2022-07-25,12,False,Manufacturing,APAC,40,241,1.833,4,0,Yellow,50400.0,100
2022-10-17,7-Closed Won,0013q00002F33B8AAJ,MYNAVI CORPORATION - 2,0063q00000zqsQEAAY,2020-04-20,2022-07-25,12,False,Other,JAPAN,118,53,4.666,12,0,Green,119600.0,0
2022-08-29,8-Closed Lost,0010Z000025lEphQAE,DFO Global Performance Commerce,0060Z00000sa0dCQAQ,2019-08-31,2022-06-06,12,True,Media and Communications,AMER,145,2,1.166,7,0,Green,115000.0,0
2022-08-29,8-Closed Lost,001F000001h65H4IAI,Axos Bank,0063q000010tG9rAAE,2016-09-01,2022-06-06,12,False,Other,AMER,301,7,1.0,0,0,Yellow,66000.0,0
2022-08-29,7-Closed Won,0010Z000022yUwIQAU,ENEOS Corporation,0063q000010tGViAAM,2019-09-02,2022-06-06,12,False,Utilities,JAPAN,144,112,3.0,6,0,Green,122525.0,95
2022-08-29,7-Closed Won,0012A000022CxPAQA0,DELOITTE TOHMATSU CONSULTING LLC,0063q000010tLURAA2,2018-12-25,2022-06-06,12,False,Financial Services,JAPAN,180,197,4.5,7,0,Green,158950.0,159
2022-10-17,8-Closed Lost,001F000001i7xwRIAQ,"American Family Mutual Insurance Company, S.I.",0063q000010txFJAAY,2021-10-22,2022-07-25,12,False,Insurance,AMER,40,0,0.0,0,0,Yellow,167560.0,0
2022-08-29,8-Closed Lost,0010Z000025nZ2gQAE,BOURBON CORPORATION,0063q000010tHPrAAM,2021-09-01,2022-06-06,12,False,Retail,JAPAN,40,13,0.583,4,0,Yellow,60937.5,1
2022-12-12,8-Closed Lost,0013q00002GbFQuAAN,Gemeente Den Haag,0063q00000zKLitAAG,2020-12-18,2022-09-19,12,True,Government,EMEA,92,0,0.0,0,0,Black,15000.0,0
2022-08-29,8-Closed Lost,0013q00002HvcsDAAR,LILLYDOO GmbH,0063q0000113j4qAAA,2021-07-30,2022-06-06,12,False,Retail,EMEA,45,18,0.5,2,0,Black,50769.23,0
2022-10-17,7-Closed Won,0013q00002HidmNAAR,Kömpf Onlineshops GmbH,0063q000010tBhrAAE,2021-10-22,2022-07-25,12,False,Manufacturing,EMEA,40,17,1.25,5,1,Yellow,39900.0,0
2022-08-29,7-Closed Won,0010Z00001wsGBWQA2,"AEON MALL Co., Ltd.",0063q000010tGUQAA2,2021-09-01,2022-06-06,12,False,Other,JAPAN,40,11,0.583,0,0,Red,60937.5,0
2022-10-17,7-Closed Won,0010Z000022ycMaQAI,"TOYOTA AUTO BODY CO.,LTD.",0063q000010tqDfAAI,2021-10-21,2022-07-25,12,False,Retail,JAPAN,40,20,0.833,1,0,Green,60937.5,0
2022-08-29,8-Closed Lost,0010Z000023JcAxQAK,Aeon Credit Service (Asia) Co Ltd,0063q00000yAYMYAA4,2019-09-02,2022-06-06,12,True,Other,APAC,144,40,0.666,4,0,Red,62495.6,0
2022-12-12,7-Closed Won,0012A00002BwveqQAB,Plastiq Inc,0063q00000zJxoKAAS,2020-12-14,2022-09-19,12,True,Financial Services,AMER,92,0,0.083,0,0,Yellow,15000.0,0
2021-04-26,8-Closed Lost,0013q00002F37tcAAB,Access Loans,0063q00000wuoSEAAY,2020-04-28,2021-02-01,12,False,Financial Services,AMER,40,0,0.083,0,0,,,0
2021-04-26,7-Closed Won,0012A00002IZz0TQAT,Decode Health,0063q00000wujSUAAY,2018-04-30,2021-02-01,12,False,Other,AMER,144,621,1.916,9,0,,,230
2020-11-16,7-Closed Won,0012A00002Gm948QAB,"MATSUYA FOODS CO.,LTD.",0063q00000vtLJ6AAM,2018-11-19,2020-08-24,12,False,Entertainment,JAPAN,92,139,1.666,12,4,,,0
2022-09-12,7-Closed Won,0013q00002EaITiAAN,"Sumitomo Mitsui Trust Asset Management Co., Ltd.",0063q000010tNHQAA2,2021-09-13,2022-06-20,12,False,Financial Services,JAPAN,40,699,3.25,7,0,,,345
2021-07-26,7-Closed Won,0013q00002FiN06AAF,Genxlead,0063q00000ybnt1AAA,2020-07-27,2021-05-03,12,False,Media and Communications,APAC,40,20,0.833,3,14,,,0
2021-01-04,7-Closed Won,0012A00002IrrJIQAZ,"ALPS ALPINE CO., LTD.",0063q00000xoPOnAAM,2019-01-07,2020-10-12,12,False,Manufacturing,JAPAN,92,49,0.75,7,20,,,0
2021-07-26,7-Closed Won,0012A000029wMrCQAU,Safety National Casualty Corporation,0060Z00000sZh7aQAC,2019-07-31,2021-05-03,12,True,Insurance,AMER,92,15,1.0,3,0,,,0
2021-04-26,7-Closed Won,0012A00002Jg38ZQAR,Tint,0063q00000wuvuTAAQ,2018-05-01,2021-02-01,12,False,Insurance,AMER,144,39,1.0,12,2,,,0
2019-05-27,7-Closed Won,0012A000022ADMGQA4,"Western Asset Management Company, LLC",0060Z00000lfU19QAE,2017-05-30,2019-03-04,12,False,Financial Services,AMER,92,20,0.583,0,0,Green,,0
2020-03-30,8-Closed Lost,0012A00001vAzgmQAC,Global Lending Services LLC,0060Z00000ouhwrQAA,2018-03-31,2020-01-06,12,False,Financial Services,AMER,93,32,0.583,5,0,Black,40000.0,0
2019-12-23,7-Closed Won,0012A000022CxPAQA0,DELOITTE TOHMATSU CONSULTING LLC,0060Z00000qKmRVQA0,2018-12-25,2019-09-30,12,False,Financial Services,JAPAN,40,5,0.583,1,0,Green,63750.0,0
2019-12-16,7-Closed Won,0012A00002IKZmvQAH,"ALL NIPPON AIRWAYS CO., LTD.",0060Z00000qKmWYQA0,2018-12-21,2019-09-23,12,False,Transportation,JAPAN,40,266,1.416,4,0,Green,36000.0,0
2019-09-09,7-Closed Won,0012A000029UbrKQAS,BizCapital Correspondente Bancario LTDA,0060Z00000ogm6QQAQ,2017-09-12,2019-06-17,12,False,Other,AMER,92,36,1.583,7,0,Green,,0
2020-08-10,7-Closed Won,0012A0000207TjlQAE,BUPA Investments Ltd,0060Z00000wXSVpQAO,2018-08-10,2020-05-18,12,False,Insurance,EMEA,93,163,2.25,6,0,Yellow,99000.0,109
2020-05-25,8-Closed Lost,0012A0000205TuUQAU,"RENAISSANCE,INCORPORATED",0060Z00000tELA0QAO,2017-06-01,2020-03-02,12,False,Entertainment,JAPAN,144,29,0.666,1,0,Yellow,36000.0,0
2019-04-29,7-Closed Won,0012A000023uRDnQAM,Payoneer,0060Z00000lfAsMQAU,2017-04-30,2019-02-04,12,False,Financial Services,AMER,93,20,1.166,4,0,Not Flagged this week,,0
2020-05-25,8-Closed Lost,001F000001iVBapIAG,Moss Adams LLP,0060Z00000lfBmLQAU,2017-05-31,2020-03-02,12,True,Financial Services,AMER,144,7,0.833,2,0,Grey,52200.0,0
2019-01-28,7-Closed Won,0012A00002DmOwHQAV,JINS INC.,0062A00000qkQuNQAU,2018-01-31,2018-11-05,12,False,Retail,JAPAN,40,7,0.416,1,0,Yellow,,0
2019-01-21,7-Closed Won,001F000001tn533IAA,"Acima Digital, LLC",0060Z00000ouhxQQAQ,2017-01-27,2018-10-29,12,False,Financial Services,AMER,92,99,2.916,12,1,Not Flagged this week,,0
2019-01-14,8-Closed Lost,001F000001jVSZ2IAO,"Hotel Tonight, Inc.",0062A00000qji9qQAA,2017-01-20,2018-10-22,12,False,Entertainment,AMER,92,6,0.583,0,0,Yellow,,0
2019-08-12,7-Closed Won,0012A00002DjWNOQA3,Emirates Global Aluminium P.J.S.C.,0060Z00000nLXxfQAG,2018-08-15,2019-05-20,12,False,Manufacturing,EMEA,40,26,0.833,0,0,Green,,3
2019-11-04,7-Closed Won,0012A00002Ad0krQAB,"KOBAYASHI PHARMACEUTICAL CO., LTD.",0060Z00000pRz1XQAS,2017-11-06,2019-08-12,12,False,Manufacturing,JAPAN,92,15,1.0,3,12,Green,48000.0,11
2019-01-21,7-Closed Won,001F000001RZ5YPIA1,"Maestro Consulting Services, LLC.",0060Z00000ouhz7QAA,2017-01-27,2018-10-29,12,False,Healthcare,AMER,92,0,1.0,12,0,Not Flagged this week,,0
2019-02-25,7-Closed Won,0012A00002GR8CAQA1,JFE STEEL CORPORATION,0062A00000rmrOCQAY,2018-02-28,2018-12-03,12,False,Manufacturing,JAPAN,40,552,11.0,12,2,Green,,0
2020-01-13,7-Closed Won,0012A00002Ef7RkQAJ,UNICHARM CORPORATION,0060Z00000qKmqRQAS,2018-01-16,2019-10-21,12,False,Manufacturing,JAPAN,92,13,0.333,0,0,Green,30000.0,0
2019-03-04,7-Closed Won,0012A00002GnwbnQAB,Entegra Capital LLC,0062A00000qkR6JQAU,2018-01-31,2018-12-10,12,False,Financial Services,AMER,45,0,0.0,0,0,Not Flagged this week,,0
2019-04-15,8-Closed Lost,001F000001Ot42VIAR,New York Life Insurance Company,0060Z00000lfAdeQAE,2018-04-19,2019-01-21,12,False,Insurance,AMER,40,15,1.0,4,3,Yellow,,0
2019-09-02,8-Closed Lost,0012A00002BwDvbQAF,Aegon Asia,0060Z00000nLXqoQAG,2018-09-03,2019-06-10,12,False,Insurance,APAC,40,1,0.833,10,0,Yellow,,0
2020-01-27,7-Closed Won,0012A00002Jdk5xQAB,PT Julo Teknologi Finansial (JULO),0060Z00000ouk2xQAA,2019-02-01,2019-11-04,12,False,Technology,APAC,40,511,2.0,12,40,Green,54000.0,0
2020-04-06,7-Closed Won,0012A00001ty5UVQAY,"SBI Holdings, Inc.",0060Z00000tCkruQAC,2017-04-12,2020-01-13,12,False,Financial Services,JAPAN,144,42,2.833,11,4,Green,60000.0,0
2021-08-23,8-Closed Lost,0012A00002DkCu1QAF,"SAISON INFORMATION SYSTEMS CO.,LTD.",0063q00000wJ0dwAAC,2020-08-28,2021-05-31,12,False,Other,JAPAN,40,2,2.0,6,3,Green,69000.0,0
2022-06-13,7-Closed Won,001F000001gRQwWIAW,SIGMAXYZ INC.,0063q00000yx0GcAAI,2016-06-13,2022-03-21,12,False,Insurance,JAPAN,301,25,1.25,1,0,Yellow,40000.0,0
2022-08-08,8-Closed Lost,0010Z00002E2TFmQAN,Dunelm (Soft Furnishings) Ltd,0063q0000113eRoAAI,2020-08-14,2022-05-16,12,False,Retail,EMEA,92,0,0.0,0,0,,,0
2019-04-08,7-Closed Won,0012A000027rKSAQA2,GiXo Ltd.,0062A00000rV8R2QAK,2017-04-10,2019-01-14,12,False,Financial Services,JAPAN,92,42,1.416,2,0,Green,,0
2019-01-14,7-Closed Won,0012A000023sNzBQAU,MITSUBISHI CORPORATION,0062A00000qjnaPQAQ,2017-01-16,2018-10-22,12,False,Other,JAPAN,92,99,1.666,10,0,Yellow,,0
2020-02-24,7-Closed Won,0012A000026bAGRQA2,Harmoney Limited,0062A00000rUaycQAC,2017-03-01,2019-12-02,12,True,Financial Services,APAC,144,127,6.416,12,2,Green,55242.0,0
2022-10-10,7-Closed Won,0012A00002Gm9RRQAZ,"MITSUI KNOWLEDGE INDUSTRY CO., LTD.",0063q000010trCdAAI,2020-10-15,2022-07-18,12,False,Other,JAPAN,92,16,1.166,0,0,Green,41250.0,0
2022-10-10,8-Closed Lost,0012A00002DIpfbQAD,"CASIO COMPUTER CO., LTD.",0063q000010tkvCAAQ,2020-10-12,2022-07-18,12,False,Retail,JAPAN,92,5,1.083,0,0,Green,33000.0,2
2022-10-10,7-Closed Won,0013q00002Eb26sAAB,KROSAKI HARIMA CORPORATION,0063q000010tp9BAAQ,2020-10-12,2022-07-18,12,False,Manufacturing,JAPAN,92,182,1.833,8,0,Green,20000.0,0
2019-06-03,8-Closed Lost,0012A00002JHhC5QAL,Nevada Nanotech Systems Inc,0060Z00000lfCVxQAM,2018-06-08,2019-03-11,12,False,Manufacturing,AMER,40,17,1.083,4,2,Green,,3
2019-12-30,7-Closed Won,0010Z000026A9xGQAS,Novo Nordisk Ltd.,0060Z00000qKm9VQAS,2018-12-31,2019-10-07,12,False,Manufacturing,EMEA,40,108,2.583,10,2,Green,48000.0,0
2021-08-23,7-Closed Won,0010Z00001wwfxFQAQ,Tokio Marine Seguradora S A,0060Z00000ug0EaQAI,2018-08-27,2021-05-31,12,True,Insurance,AMER,144,52,2.333,12,7,Green,48750.0,0
2021-08-23,8-Closed Lost,0013q00002Fyfu6AAB,Off the Grid,0063q00000wIy0zAAC,2020-08-28,2021-05-31,12,False,Retail,AMER,40,0,0.333,1,0,Yellow,23760.0,0
2022-10-10,7-Closed Won,001F000001jVbjTIAS,"Okta, Inc.",0063q000010tp9fAAA,2020-10-10,2022-07-18,12,False,Technology,AMER,93,2,1.083,1,0,Yellow,111360.0,0
2022-10-10,7-Closed Won,0010Z000023leNhQAI,"SHIZUOKA GAS Co., Ltd.",0063q000010thmqAAA,2018-10-16,2022-07-18,12,False,Utilities,JAPAN,196,219,2.166,12,0,Green,20000.0,0
2020-09-28,7-Closed Won,0012A00002DmefLQAR,"HomeLight, Inc.",0060Z00000nLYYqQAO,2017-09-30,2020-07-06,12,True,Other,AMER,145,2,2.0,12,0,,,0
2021-07-26,7-Closed Won,0010Z00002946MUQAY,LGM Financial Services Inc.,0063q00000yuNLeAAM,2020-07-31,2021-05-03,12,False,Insurance,AMER,40,0,1.0,12,0,,,0
2021-03-01,7-Closed Won,0012A000023sHGUQA2,SB C&S Corp.,0063q00000xs1EPAAY,2017-03-01,2020-12-07,12,False,Financial Services,JAPAN,197,1,2.0,12,0,,,0
2020-07-20,8-Closed Lost,0012A00002K8MW6QAN,Centrix Group Ltd,0060Z00000sZE6mQAG,2018-07-23,2020-04-27,12,False,Financial Services,APAC,92,5,0.75,2,0,Red,54000.0,0
2019-03-04,7-Closed Won,001F000001coWSCIA2,Sky UK Limited,0062A00000rnIwnQAE,2018-03-07,2018-12-10,12,False,Media and Communications,EMEA,40,66,1.333,8,0,Red,,0
2021-08-16,7-Closed Won,0013q00002FkHu4AAF,Cognitive Contractor,0063q00000wIiNTAA0,2020-08-19,2021-05-24,12,False,Manufacturing,AMER,40,60,1.166,8,0,Green,54000.0,0
2022-06-13,7-Closed Won,0012A000029VELNQA4,"FinFit, LLC",0060Z00000uAUE7QAO,2017-06-19,2022-03-21,12,True,Financial Services,AMER,248,0,1.25,12,0,Green,45900.0,0
2021-03-22,7-Closed Won,0012A00002Fdo0mQAB,Credigy Solutions Inc.,0063q00000yAqCIAA0,2018-03-22,2020-12-28,12,False,Financial Services,AMER,145,121,4.333,11,8,,,0
2021-03-22,7-Closed Won,0012A00002AdERtQAN,JTB CORP.,0063q00000yAAX2AAO,2019-03-27,2020-12-28,12,False,Other,JAPAN,92,16,0.666,3,0,,,1
2020-02-24,7-Closed Won,0010Z000026AIvoQAG,SmartyPants,0060Z00000r0GfrQAE,2019-02-25,2019-12-02,12,False,Retail,AMER,40,1117,1.916,12,0,Green,50000.0,956
2019-05-13,7-Closed Won,0012A000029WQd1QAG,"JPMorgan Chase Bank, N.A.",0060Z00000lfBqMQAU,2015-09-30,2019-02-18,12,False,Financial Services,AMER,177,22,0.833,2,2,Green,,0
2019-08-26,8-Closed Lost,0012A000023s5WAQAY,"Catalant Technologies, Inc.",0060Z00000nLY0ZQAW,2018-08-31,2019-06-03,12,False,Technology,AMER,40,0,1.0,12,0,Green,,0
2019-07-15,7-Closed Won,0012A000027rqmeQAA,VIDEO RESEARCH LTD.,0060Z00000lOrlxQAC,2017-07-20,2019-04-22,12,False,Media and Communications,JAPAN,92,6,0.166,0,0,Yellow,,0
2019-02-25,7-Closed Won,001F000001hTwrkIAC,"EUREKA, INC,",0062A00000qlZAYQA2,2017-01-01,2018-12-03,12,False,Media and Communications,JAPAN,101,68,3.0,7,1,Green,,0
2021-08-23,7-Closed Won,0010Z000028mjWMQAY,PDPC,0063q00000wIc0rAAC,2019-08-06,2021-05-31,12,False,Government,APAC,95,2,1.25,12,1,Green,45235.45,0
2019-04-29,7-Closed Won,0012A00002DlUDRQA3,UBM ASIA TRADE FAIRS PTE. LTD.,0060Z00000lfAgGQAU,2018-05-01,2019-02-04,12,False,Other,APAC,40,49,2.0,12,3,Not Flagged this week,,20
2019-12-30,7-Closed Won,0012A00002BOowxQAD,InfoLegale,0060Z00000qKmveQAC,2017-06-01,2019-10-07,12,False,Media and Communications,EMEA,123,67,3.583,12,41,Green,17142.85,0
2020-07-27,8-Closed Lost,0012A00002EAoVKQA1,JAPAN TOBACCO INC.(Parent),0060Z00000sZRkKQAW,2018-08-01,2020-05-04,12,False,Manufacturing,JAPAN,92,249,4.333,10,5,Yellow,60000.0,0
2019-12-30,7-Closed Won,0012A000029ULCKQA4,EnerBank USA,0060Z00000oukH8QAI,2017-12-31,2019-10-07,12,False,Financial Services,AMER,93,22,1.0,12,0,Grey,39060.0,8
2019-11-25,8-Closed Lost,0010Z00001wpztiQAA,Kasasa,0060Z00000qKmIGQA0,2018-11-30,2019-09-02,12,False,Technology,AMER,40,18,1.833,12,3,Green,62000.0,0
2020-07-13,7-Closed Won,001F000001cQuIyIAK,LendingTree LLC,0060Z00000nB4VeQAK,2016-07-18,2020-04-20,12,True,Financial Services,AMER,196,66,6.083,12,1,Grey,80000.0,0
